Year,State,County,Average Age,Percent Male,Percent Non-Hispanic White,Percent African American,Percent Hispanic,Percent Other/Unknown,Hospital Readmission Rate,2013 Rural-urban Continuum Code,2013 Urban Influence Code,percent with more than high school,Metro_2013,Unemployment_rate_2015,Median_Household_Income_2015
2015,NH,CHESHIRE,71,45.89,96.1,0.3,0.51,3.09,0.1533,4,5,58.5,0,3.2,60339
2015,NH,COOS,70,47.63,97.31,0.14,0.37,2.18,0.1589,7,8,48.2,0,4.6,40286
2015,NH,GRAFTON,71,46.63,96.28,0.25,0.51,2.95,0.149,5,8,63.5,0,2.8,57827
2015,NH,HILLSBOROUGH,70,44.22,93.51,0.99,2.25,3.25,0.1784,2,2,64.1,1,3.5,73474
2015,NH,MERRIMACK,70,44.71,96.11,0.36,0.74,2.79,0.1697,4,3,64.5,0,3.1,68148
2015,NH,ROCKINGHAM,71,45.19,95.72,0.55,0.83,2.91,0.178,1,1,67.9,1,3.6,87103
2015,NH,STRAFFORD,70,44.74,95.76,0.7,0.68,2.86,0.1491,1,1,63.9,1,3.1,60931
2015,NH,SULLIVAN,70,45.89,96.78,0.19,0.37,2.66,0.1593,7,8,52.5,0,2.8,53804
2015,NJ,ATLANTIC,71,44.36,75.52,13.18,6.68,4.62,0.1846,2,2,51.7,1,9.6,53296
2015,NJ,BERGEN,75,42.26,79.28,4.48,6.96,9.28,0.1745,1,1,67.3,1,4.7,88512
2015,NJ,BURLINGTON,72,43.07,78.1,14.84,2.7,4.35,0.1907,1,1,63.1,1,5.4,74844
2015,NJ,CAMDEN,71,43.45,71.77,15.93,7.58,4.72,0.2015,1,1,56.6,1,6.5,63589
2015,NJ,CAPE MAY,72,45.28,92.94,3.4,1.65,2.01,0.1687,3,2,55.4,1,11.1,55632
2015,NJ,CUMBERLAND,70,43.85,70.39,14.6,12.82,2.18,0.2061,3,2,38.1,1,8.9,50259
2015,NJ,ESSEX,72,41.88,51.56,33.05,10.22,5.17,0.2165,1,1,55.5,1,6.9,52206
2015,NJ,GLOUCESTER,71,43.54,85.01,9.65,2.49,2.85,0.1824,1,1,57.3,1,6.1,76780
2015,NJ,HUDSON,72,42.05,46.21,11.24,34.17,8.39,0.2167,1,1,56.8,1,5.4,60053
2015,NJ,HUNTERDON,74,44.55,92.55,1.09,1.93,4.42,0.1592,1,1,71.7,1,4.3,102797
2015,NJ,MERCER,72,43.05,70.26,18.07,5.55,6.11,0.1931,2,2,61.8,1,5,72172
2015,NJ,MIDDLESEX,73,42.9,73.05,7.38,8.54,11.03,0.1957,1,1,62.4,1,5.2,78249
2015,NJ,MONMOUTH,73,43.23,85.18,6.5,3.29,5.02,0.1825,1,1,67.1,1,5.2,86722
2015,NJ,MORRIS,74,42.81,85.39,2.63,4.6,7.37,0.1734,1,1,71.3,1,4.4,101754
2015,NJ,OCEAN,74,42.52,93.19,1.78,2.71,2.33,0.1808,1,1,54.4,1,6.2,63478
2015,NJ,PASSAIC,72,42.87,69.02,9.29,16.94,4.75,0.1989,1,1,47.4,1,7.1,55723
2015,NJ,SALEM,71,45.04,82.24,12.93,2.87,1.96,0.198,1,1,47.8,1,7.4,63988
2015,NJ,SOMERSET,74,42.49,79.47,6.74,4.08,9.71,0.1798,1,1,72.3,1,4.6,99059
2015,NJ,SUSSEX,71,45.94,92.82,1.14,2.74,3.3,0.1896,1,1,62.9,1,5.5,84431
2015,NJ,UNION,73,42.27,63.9,19.16,12.05,4.89,0.1879,1,1,55.9,1,6.1,70581
2015,NJ,WARREN,73,43.61,92.05,2.13,2.51,3.32,0.1769,2,2,56.1,1,5.4,71672
2015,NM,BERNALILLO,68,48.24,60.95,2.93,29.73,6.39,0.1518,2,2,64.1,1,5.9,47870
2015,NM,CATRON,71,53.77,59.81,1.64,29.17,9.39,0.0909,9,10,57.8,0,7.9,36570
2015,NM,CHAVES,71,46.86,65.32,1.54,31.44,1.69,0.17,5,8,51.1,0,6.3,39265
2015,NM,CIBOLA,70,47.61,33.3,0.99,27.91,37.8,0.1638,6,5,45,0,8,35580
2015,NM,COLFAX,71,49.08,59.81,1.64,29.17,9.39,0.0987,7,11,54.8,0,6,37269
2015,NM,CURRY,70,46.17,67.69,4.81,25.04,2.46,0.1845,5,8,57.1,0,4.9,41879
2015,NM,DE BACA,73,46.56,59.81,1.64,29.17,9.39,0.1589,9,12,40.3,0,5.2,33427
2015,NM,DONA ANA,71,48.82,58.65,1.41,37.72,2.23,0.1749,3,2,56.2,1,7.3,39421
2015,NM,EDDY,71,46.33,65.98,1.41,30.96,1.65,0.1609,5,8,49.2,0,4.9,60407
2015,NM,GRANT,72,50.25,66.78,0.34,30.98,1.9,0.1344,7,8,57.8,0,6.5,39792
2015,NM,GUADALUPE,70,50.07,59.81,1.64,29.17,9.39,0.1771,7,9,34.7,0,7.1,31710
2015,NM,HARDING,73,49.45,59.81,1.64,29.17,9.39,0.1589,9,12,49.4,0,8.5,39561
2015,NM,HIDALGO,71,53.86,59.81,1.64,29.17,9.39,0.136,9,9,45.3,0,6.2,34336
2015,NM,LEA,71,46.63,64.19,4.15,30.06,1.6,0.1747,5,8,41.4,0,6.2,54686
2015,NM,LINCOLN,72,49.3,83.48,0.27,13.53,2.72,0.1425,7,9,61.7,0,5.8,40297
2015,NM,LOS ALAMOS,74,46.56,87.38,0.54,7.82,4.26,0.1533,6,5,86.1,0,4.1,107126
2015,NM,LUNA,72,52.44,64.45,0.9,32.93,1.72,0.1959,6,5,37.1,0,17.4,27151
2015,NM,MCKINLEY,69,46.34,18.89,0.52,10.71,69.88,0.1688,5,8,40.5,0,9.8,29040
2015,NM,MORA,69,51.84,59.81,1.64,29.17,9.39,0.1328,9,10,48,0,9.7,31816
2015,NM,OTERO,72,48.07,75.58,3.01,15.96,5.46,0.1493,4,5,53.5,0,6.2,38381
2015,NM,QUAY,71,48.2,66.04,0.89,30.36,2.71,0.1425,7,11,45.1,0,7.1,29047
2015,NM,RIO ARRIBA,69,49.42,26.1,0.37,62.65,10.88,0.1228,4,5,49.6,0,8,37319
2015,NM,ROOSEVELT,72,47.04,74.92,0.71,22.95,1.42,0.1691,7,8,54.9,0,5.4,38053
2015,NM,SAN JUAN,70,46.27,57.03,0.42,10.4,32.15,0.1729,3,2,50.1,1,6.9,49173
2015,NM,SAN MIGUEL,68,49.18,30.83,0.25,67.61,1.31,0.1665,6,5,53.2,0,7.7,32303
2015,NM,SANDOVAL,70,48.05,62.63,1.87,19.37,16.13,0.1472,2,2,64.6,1,6.7,62833
2015,NM,SANTA FE,71,46.77,66.85,0.66,27.59,4.9,0.1346,3,2,66.2,1,5.4,55247
2015,NM,SIERRA,72,51.73,84.82,0.78,12.27,2.13,0.1629,6,6,49.4,0,9.1,29432
2015,NM,SOCORRO,69,51.16,59.81,1.64,29.17,9.39,0.1223,6,6,43.4,0,7.6,33673
2015,NM,TAOS,70,46.78,50.17,0.37,43.38,6.08,0.1377,7,8,62,0,9.2,37092
2015,NM,TORRANCE,67,53.94,59.81,1.64,29.17,9.39,0.1375,2,2,48.9,1,9,35950
2015,NM,UNION,73,45.64,59.81,1.64,29.17,9.39,0.1553,9,11,44.8,0,4.4,36715
2015,NM,VALENCIA,67,51.1,53.78,1.83,38.49,5.9,0.1664,2,2,49.4,1,7.5,42395
2015,NV,CARSON CITY,73,46.66,90.07,0.49,5.47,3.97,0.171,3,2,58.2,1,7.3,47015
2015,NV,CHURCHILL,71,48.5,87.56,0.86,4.05,7.54,0.1807,6,5,54.6,0,6.9,54134
2015,NV,CLARK,70,48.59,69.06,10.32,10.82,9.79,0.1985,1,1,55.7,1,6.9,51624
2015,NV,DOUGLAS,74,50.51,92.78,0.31,3.38,3.53,0.1366,4,3,68.1,0,6.8,63620
2015,NV,ELKO,71,48.59,81.1,0.6,10.27,8.02,0.1533,5,8,56.6,0,5.2,76518
2015,NV,ESMERALDA,71,48.85,75.84,6.91,9.09,8.16,0.1842,9,10,43.8,0,4.3,49057
2015,NV,EUREKA,71,47.89,75.84,6.91,9.09,8.16,0.1842,9,8,55.3,0,5.9,65459
2015,NV,HUMBOLDT,70,50.33,75.84,6.91,9.09,8.16,0.1638,7,8,46.5,0,5.8,68060
2015,NV,LANDER,71,47.63,82.77,0,10.04,7.19,0.125,7,9,43.5,0,6.7,76713
2015,NV,LINCOLN,65,51.33,74.33,13.13,8.17,4.36,0.2092,8,4,58,0,6,51788
2015,NV,LYON,70,50.68,90.3,0.44,5.05,4.21,0.137,4,5,54.8,0,9.3,51934
2015,NV,MINERAL,71,47.8,79.94,3.29,4.69,12.08,0.2264,7,11,56.1,0,10.3,42164
2015,NV,NYE,70,51.46,85.39,4.41,4.86,5.35,0.1613,4,3,49.3,0,8.7,43819
2015,NV,PERSHING,72,48.71,85.82,0,9.6,4.58,0.1698,9,10,42.9,0,6.8,54416
2015,NV,STOREY,71,52.96,75.84,6.91,9.09,8.16,0.1842,2,2,63,1,7.5,61594
2015,NV,WASHOE,71,49.52,84.21,2.03,7.39,6.37,0.1595,2,2,62.7,1,6.3,56457
2015,NV,WHITE PINE,73,50.35,75.84,6.91,9.09,8.16,0.1433,7,11,49.1,0,5.3,54975
2015,NY,ALBANY,71,43.96,82.58,10.47,2.34,4.62,0.1966,2,2,66.3,1,4.3,57312
2015,NY,ALLEGANY,70,49,96.7,0.55,0.39,2.36,0.1585,7,9,49.8,0,6.5,44331
2015,NY,BRONX,70,42.8,31.49,31.8,31.2,5.51,0.2292,1,1,43.2,1,7.8,35102
2015,NY,BROOME,71,44.74,92.81,2.75,1.38,3.06,0.1653,2,2,57.6,1,6,46067
2015,NY,CATTARAUGUS,68,47.76,93.48,0.94,0.74,4.85,0.1722,4,3,46.9,0,6.3,40933
2015,NY,CAYUGA,72,45.25,94.42,1.32,0.73,3.53,0.1829,4,5,53.7,0,5.3,51925
2015,NY,CHAUTAUQUA,69,47.82,91.05,1.65,4.37,2.92,0.1783,4,3,52.7,0,6,43973
2015,NY,CHEMUNG,69,45.63,92.05,4.43,1.07,2.45,0.1873,3,2,54,1,5.9,51285
2015,NY,CHENANGO,71,47.1,95.18,0.66,1.51,2.65,0.1771,6,6,48,0,5.5,49082
2015,NY,CLINTON,68,47.59,94.87,1.27,1.12,2.73,0.1805,5,8,50.4,0,5.8,46747
2015,NY,COLUMBIA,71,47.03,91.46,3.08,1.72,3.74,0.1989,6,3,57.7,0,4,58335
2015,NY,CORTLAND,71,45.55,95.28,0.66,0.71,3.36,0.186,4,5,55.2,0,5.9,49894
2015,NY,DELAWARE,72,49.24,94.63,0.86,1.45,3.06,0.1716,6,6,48.3,0,6,42907
2015,NY,DUTCHESS,71,45.46,84.05,7.27,4.05,4.62,0.1974,1,1,63,1,4.5,71348
2015,NY,ERIE,68,47.27,77.88,15.14,3.34,3.65,0.1709,1,1,62.1,1,5.3,52176
2015,NY,ESSEX,72,47,96.46,0.34,0.47,2.73,0.1588,6,6,54.4,0,6,52282
2015,NY,FRANKLIN,70,47.02,89.47,0.42,0.66,9.45,0.1843,7,8,48.7,0,6.5,45682
2015,NY,FULTON,67,47.23,94.6,1.53,1.46,2.42,0.194,4,5,47.5,0,6.4,46543
2015,NY,GENESEE,68,47.44,92.08,2.96,1.3,3.66,0.181,4,3,53.5,0,5,53771
2015,NY,GREENE,71,48.16,93.48,2.06,1.57,2.89,0.1986,6,6,50.3,0,5.6,48144
2015,NY,HAMILTON,73,48.74,76.58,10.05,6.88,6.49,0.1594,8,7,58.4,0,6.7,47997
2015,NY,HERKIMER,71,46.72,96.04,0.46,1.02,2.48,0.1915,2,2,55.2,1,6.2,49504
2015,NY,JEFFERSON,70,46.9,94.77,1.09,1.01,3.13,0.1673,3,2,55.9,1,6.6,50179
2015,NY,KINGS,72,42.33,54.96,23.92,10.3,10.81,0.2207,1,1,53,1,5.9,51026
2015,NY,LEWIS,71,47.15,76.58,10.05,6.88,6.49,0.1698,6,6,43.7,0,6.9,50846
2015,NY,LIVINGSTON,68,48.03,94.29,1.31,1.51,2.9,0.1698,1,1,54.9,1,5.3,53945
2015,NY,MADISON,71,45.78,94.76,0.48,0.53,4.23,0.174,2,2,56.7,1,5.7,58094
2015,NY,MONROE,66,45.44,69.71,18.24,7.15,4.9,0.2046,1,1,65.2,1,5.1,54204
2015,NY,MONTGOMERY,71,46.71,90.79,1.16,5.04,3.01,0.1843,4,5,47.7,0,6.6,44414
2015,NY,NASSAU,74,43.79,81.77,7.06,4.51,6.66,0.1823,1,1,66.5,1,4.2,101568
2015,NY,NEW YORK,73,41.04,63.06,13.01,13.85,10.08,0.1887,1,1,74,1,4.9,75136
2015,NY,NIAGARA,69,48.43,88.13,6.75,1.63,3.5,0.188,1,1,55.3,1,6.2,48517
2015,NY,ONEIDA,71,45.8,91.15,3.21,2.09,3.54,0.1946,2,2,54.4,1,5.3,47390
2015,NY,ONONDAGA,72,43.75,86.52,7.54,1.69,4.25,0.1949,2,2,64.1,1,4.9,57114
2015,NY,ONTARIO,68,47.74,91.43,2.81,2.8,2.96,0.2069,1,1,63.9,1,4.7,58085
2015,NY,ORANGE,71,44.99,81.55,7.33,7.25,3.87,0.1969,1,1,59.8,1,4.7,71162
2015,NY,ORLEANS,68,48.6,91.72,3.93,1.64,2.71,0.2235,1,1,45.6,1,6.4,48126
2015,NY,OSWEGO,70,47.54,95.99,0.45,0.88,2.68,0.1852,2,2,46.5,1,7.2,49391
2015,NY,OTSEGO,71,46.34,94.91,0.91,1.29,2.88,0.17,7,8,55.4,0,5.4,47942
2015,NY,PUTNAM,72,47.09,90.66,1.37,4.27,3.7,0.1768,1,1,65.1,1,4.3,90497
2015,NY,QUEENS,73,42.79,55.56,15.92,11.96,16.55,0.2003,1,1,53.1,1,5,60241
2015,NY,RENSSELAER,70,46.49,90.93,4.51,1.61,2.94,0.18,2,2,61.8,1,4.6,60117
2015,NY,RICHMOND,70,47.28,80.02,5.45,6.98,7.54,0.2079,1,1,56.7,1,5.8,71058
2015,NY,ROCKLAND,73,44.03,77.53,9.21,6.52,6.74,0.1818,1,1,64.3,1,4.5,84249
2015,NY,SARATOGA,71,45.73,94.43,1.01,1.14,3.43,0.165,2,2,68.3,1,4.1,75029
2015,NY,SCHENECTADY,70,45.45,87.1,5.53,2.81,4.56,0.1861,2,2,60.5,1,4.7,59432
2015,NY,SCHOHARIE,71,48.29,94.72,0.57,1.91,2.81,0.1704,2,2,49.8,1,5.8,50588
2015,NY,SCHUYLER,71,46.98,76.58,10.05,6.88,6.49,0.1849,6,7,51.1,0,6.6,49664
2015,NY,SENECA,70,46.32,95.04,1.16,0.88,2.92,0.164,6,3,50.6,0,5.1,49813
2015,NY,ST. LAWRENCE,70,47.54,95.73,0.38,0.52,3.37,0.1799,4,5,51.8,0,7.3,42811
2015,NY,STEUBEN,70,46.72,95.63,1.31,0.55,2.51,0.164,4,3,51.7,0,6.3,47352
2015,NY,SUFFOLK,72,44.8,85.47,5.25,5.13,4.15,0.1875,1,1,60.6,1,4.7,87634
2015,NY,SULLIVAN,70,49.27,85.31,6.01,5.56,3.13,0.1932,4,4,52,0,5.4,49161
2015,NY,TIOGA,71,47.39,95.94,0.86,0.8,2.39,0.1863,2,2,55,1,5.5,57541
2015,NY,TOMPKINS,72,44.53,91.17,2.98,0.97,4.88,0.1468,3,2,74.4,1,4.4,55839
2015,NY,ULSTER,71,46.16,89.44,3.8,3.42,3.34,0.1872,3,2,59.5,1,4.8,58328
2015,NY,WARREN,69,47.58,95.47,0.96,0.97,2.6,0.1706,3,2,57.6,1,5.5,54492
2015,NY,WASHINGTON,70,47.13,96.09,0.54,0.84,2.52,0.1654,3,2,46.9,1,5,51188
2015,NY,WAYNE,66,48.98,89.8,4.9,2.23,3.08,0.2285,1,1,52.5,1,5.3,51273
2015,NY,WESTCHESTER,74,42.84,74.97,11.3,7.75,5.98,0.1862,1,1,67.2,1,4.5,85688
2015,NY,WYOMING,69,48.46,95.84,0.44,0.54,3.18,0.1942,6,4,46.4,0,5.6,52796
2015,NY,YATES,70,47.92,94.74,0.9,1.18,3.18,0.1155,1,1,51.2,1,5,46392
2015,OH,ADAMS,68,50.55,87.64,8.4,1.19,2.77,0.1828,6,4,34.4,0,7.8,36609
2015,OH,ALLEN,71,45.66,86.77,10.28,0.84,2.1,0.1759,3,2,49.7,1,4.8,49297
2015,OH,ASHLAND,72,47.17,96.04,0.51,0.39,3.05,0.1424,4,3,45,0,5,48338
2015,OH,ASHTABULA,70,47.85,93.64,2.82,1.68,1.86,0.1932,4,3,40.6,0,6,44258
2015,OH,ATHENS,68,48.69,96.05,1.64,0.45,1.86,0.184,4,3,57.4,0,6.2,38400
2015,OH,AUGLAIZE,72,45.42,96.44,0.61,0.43,2.52,0.1577,4,5,48.7,0,3.7,58840
2015,OH,BELMONT,69,46.88,95.88,2.17,0.34,1.6,0.217,3,2,46.1,1,6.3,45675
2015,OH,BROWN,68,48.24,97.32,1.09,0.28,1.31,0.1865,1,1,35.7,1,6.2,47202
2015,OH,BUTLER,70,47.18,90.74,5.23,0.68,3.35,0.1797,1,1,55.6,1,4.6,58954
2015,OH,CARROLL,70,48.59,87.64,8.4,1.19,2.77,0.1368,2,2,39.6,1,6,52166
2015,OH,CHAMPAIGN,70,45.95,95.4,2.14,0.42,2.04,0.1892,6,3,42.7,0,4.4,58837
2015,OH,CLARK,71,46.81,90.59,6.49,0.8,2.11,0.1733,3,2,50.4,1,5,47651
2015,OH,CLERMONT,69,47.46,96.34,1.06,0.41,2.18,0.1854,1,1,55.5,1,4.5,62214
2015,OH,CLINTON,70,46.99,95.75,1.78,0.32,2.15,0.1932,6,3,47.3,0,6.2,47055
2015,OH,COLUMBIANA,71,47.92,96.76,1,0.33,1.91,0.1664,4,3,40.6,0,5.9,42301
2015,OH,COSHOCTON,70,46.74,94.28,1.64,0.32,3.76,0.1877,6,3,34.7,0,6.4,41643
2015,OH,CRAWFORD,71,45.48,96.56,0.64,0.46,2.34,0.1782,4,3,42.7,0,5.8,41471
2015,OH,CUYAHOGA,72,45.03,71.93,22.34,2.25,3.47,0.1968,1,1,59.7,1,5.2,45506
2015,OH,DARKE,73,45.33,97.7,0.44,0.29,1.57,0.1829,6,5,38.3,0,4.3,51131
2015,OH,DEFIANCE,69,46.99,90.73,1.5,6.15,1.63,0.1765,4,5,45.8,0,4.9,53936
2015,OH,DELAWARE,72,45.96,92.29,2.06,0.69,4.97,0.1522,1,1,76,1,3.5,97679
2015,OH,ERIE,71,47.47,88.85,7.52,1.49,2.14,0.1849,4,3,50.7,0,5.5,48129
2015,OH,FAIRFIELD,69,46.48,95.02,2.21,0.46,2.3,0.1738,1,1,57.3,1,4.3,61450
2015,OH,FAYETTE,68,46.31,95.2,2.95,0.41,1.44,0.187,6,3,38.7,0,4.9,45068
2015,OH,FRANKLIN,69,46.24,78.2,16.71,1.03,4.06,0.183,1,1,64.9,1,4.1,53939
2015,OH,FULTON,72,47.11,92.91,0.8,3.4,2.89,0.1509,2,2,49.4,1,4.9,58782
2015,OH,GALLIA,68,48.69,96.02,2.52,0.29,1.16,0.1655,6,5,39.3,0,6.5,38738
2015,OH,GEAUGA,73,46.16,94.72,1.18,0.62,3.47,0.1663,1,1,63.7,1,4.2,76315
2015,OH,GREENE,72,46.47,90.7,4.88,0.7,3.72,0.1766,2,2,66.5,1,4.4,61250
2015,OH,GUERNSEY,69,46.82,95.96,1.75,0.34,1.95,0.1919,6,5,42.1,0,6.2,41630
2015,OH,HAMILTON,71,45.4,77.67,18.32,0.5,3.52,0.1768,1,1,62.5,1,4.5,51070
2015,OH,HANCOCK,71,45.15,94.44,1.08,2.12,2.36,0.1349,4,5,55.4,0,3.7,55265
2015,OH,HARDIN,71,46.36,97.28,0.6,0.33,1.79,0.1601,6,6,39.9,0,4.8,44101
2015,OH,HARRISON,70,48.39,87.64,8.4,1.19,2.77,0.1772,6,6,38.3,0,6.3,44221
2015,OH,HENRY,72,46.09,93.87,0.4,4.3,1.43,0.1769,6,6,46.4,0,5.6,56986
2015,OH,HIGHLAND,69,47.75,96.13,1.71,0.39,1.77,0.1696,6,4,41.3,0,6.4,41494
2015,OH,HOCKING,68,48.43,87.64,8.4,1.19,2.77,0.1475,1,1,44.2,1,5.6,43598
2015,OH,HOLMES,71,47.8,87.64,8.4,1.19,2.77,0.1263,7,9,22.6,0,3.4,53540
2015,OH,HURON,71,46.28,95.12,0.91,1.56,2.4,0.1683,4,3,39.8,0,6.6,48838
2015,OH,JACKSON,69,44.92,87.64,8.4,1.19,2.77,0.1767,7,8,40.9,0,7.5,42828
2015,OH,JEFFERSON,70,46.42,92.44,5.23,0.57,1.76,0.1828,3,2,47.6,1,7.4,43306
2015,OH,KNOX,71,47.04,96.29,0.79,0.44,2.48,0.1751,4,3,47.7,0,4.6,50914
2015,OH,LAKE,72,45.65,94.52,2.29,0.84,2.36,0.1793,1,1,57.8,1,4.5,60782
2015,OH,LAWRENCE,68,47.16,96.7,2.09,0.15,1.07,0.1898,2,2,42.9,1,5.9,39698
2015,OH,LICKING,70,46.34,95.61,1.97,0.51,1.91,0.1792,1,1,52.6,1,4.4,59119
2015,OH,LOGAN,71,46.17,96.28,1.34,0.37,2.01,0.1654,6,3,39.1,0,4.2,49690
2015,OH,LORAIN,71,46.72,86.67,6.1,4.63,2.61,0.1884,1,1,55.7,1,5.6,52779
2015,OH,LUCAS,69,48,77.5,16.03,2.9,3.57,0.1837,2,2,57.1,1,5.3,43136
2015,OH,MADISON,70,48.31,95.29,1.84,0.34,2.53,0.1729,1,1,45.7,1,4,63736
2015,OH,MAHONING,71,46.84,84.23,11.58,2.43,1.76,0.1931,2,2,51.4,1,6.1,42443
2015,OH,MARION,68,46.79,94.99,2.37,0.57,2.07,0.1867,4,3,43.7,0,5.1,43529
2015,OH,MEDINA,72,46.96,94.96,0.98,0.83,3.23,0.1767,1,1,61.1,1,4.1,70576
2015,OH,MEIGS,70,48.58,98.11,0.89,0.33,0.68,0.1986,6,6,40.7,0,8.2,38479
2015,OH,MERCER,73,46.79,87.64,8.4,1.19,2.77,0.1463,7,8,42.4,0,3.3,56124
2015,OH,MIAMI,71,45.55,95.55,1.8,0.39,2.26,0.171,2,2,51.7,1,4.4,51685
2015,OH,MONROE,70,49.58,87.64,8.4,1.19,2.77,0.1578,8,7,34.8,0,9.9,41754
2015,OH,MONTGOMERY,71,45.98,80.94,14.8,0.75,3.52,0.1837,2,2,60.3,1,5,46696
2015,OH,MORGAN,70,49.97,87.64,8.4,1.19,2.77,0.1803,6,4,39.1,0,7.3,39969
2015,OH,MORROW,70,48.04,87.64,8.4,1.19,2.77,0.1873,1,1,41,1,5,52312
2015,OH,MUSKINGUM,68,46.14,93.84,4.07,0.25,1.84,0.1772,4,3,43.8,0,6.2,43324
2015,OH,NOBLE,71,47.54,87.64,8.4,1.19,2.77,0.1789,7,10,30.9,0,7.3,47714
2015,OH,OTTAWA,72,49.25,94.17,0.75,2.03,3.05,0.1475,4,5,54,0,6.6,58793
2015,OH,PAULDING,70,47.69,94.07,1.07,3.21,1.64,0.1882,6,6,39.5,0,4.8,49796
2015,OH,PERRY,68,49.89,97.61,0.24,0.32,1.83,0.1396,1,1,39.5,1,6.5,44738
2015,OH,PICKAWAY,70,49.61,97.01,0.87,0.27,1.85,0.1881,1,1,43.6,1,4.8,58472
2015,OH,PIKE,69,47.95,87.64,8.4,1.19,2.77,0.1723,7,9,35.8,0,7.3,39851
2015,OH,PORTAGE,71,48.93,93.7,2.79,0.49,3.02,0.1737,2,2,53.6,1,4.9,53609
2015,OH,PREBLE,71,46.89,87.64,8.4,1.19,2.77,0.1926,6,4,42.1,0,4.8,51042
2015,OH,PUTNAM,73,45.63,87.64,8.4,1.19,2.77,0.1603,6,6,49.9,0,3.9,60036
2015,OH,RICHLAND,71,45.49,90.55,6.43,0.52,2.51,0.1823,3,2,45.6,1,5.6,45273
2015,OH,ROSS,67,47.05,94.89,3.33,0.2,1.57,0.2086,4,3,41.9,0,5.3,45615
2015,OH,SANDUSKY,71,46.25,89.45,2.65,5.36,2.53,0.1507,4,5,46.9,0,4.8,49994
2015,OH,SCIOTO,68,47.35,97.56,1.17,0.25,1.02,0.1897,4,5,42,0,7.6,37277
2015,OH,SENECA,72,46.11,92.82,1.73,2.3,3.14,0.1351,4,5,44.5,0,4.8,48617
2015,OH,SHELBY,71,46.11,95.6,1.48,0.43,2.49,0.1354,4,5,46,0,4.3,59149
2015,OH,STARK,71,46.69,90.65,6.03,0.7,2.62,0.1666,2,2,51.7,1,5.3,48976
2015,OH,SUMMIT,71,46.54,83.77,12.53,0.69,3.01,0.1816,2,2,58.6,1,5,51434
2015,OH,TRUMBULL,70,47.95,91.53,5.67,0.88,1.92,0.1937,2,2,43.2,1,6.4,42831
2015,OH,TUSCARAWAS,71,45.87,96.28,0.98,0.37,2.37,0.1723,4,5,38.9,0,5.4,47588
2015,OH,UNION,71,47.16,87.64,8.4,1.19,2.77,0.1418,1,1,55.4,1,3.8,76116
2015,OH,VAN WERT,71,44.41,96.1,0.45,1.28,2.17,0.2,6,5,42.9,0,4.1,51264
2015,OH,VINTON,68,51.78,87.64,8.4,1.19,2.77,0.1818,8,4,35.9,0,6.5,41675
2015,OH,WARREN,72,46.25,94.45,1.57,0.51,3.46,0.1582,1,1,66.2,1,4.1,81383
2015,OH,WASHINGTON,70,46.36,96.99,1.23,0.2,1.57,0.2011,4,5,48.1,0,6,44697
2015,OH,WAYNE,72,47.61,94.98,1.48,0.39,3.15,0.1718,4,3,44.1,0,3.9,52717
2015,OH,WILLIAMS,71,44.75,96.04,0.33,1.8,1.84,0.1548,6,6,43.7,0,4.4,49031
2015,OH,WOOD,71,47.1,93.32,0.71,2.26,3.72,0.1524,2,2,62.7,1,4.3,57390
2015,OH,WYANDOT,72,46.05,87.64,8.4,1.19,2.77,0.1584,7,9,41.8,0,3.7,51109
2015,OK,ADAIR,68,47.44,82.12,5.61,2.05,10.22,0.1686,6,6,36.4,0,6,31572
2015,OK,ALFALFA,74,45.86,82.12,5.61,2.05,10.22,0.1017,9,10,47.6,0,2.9,52551
2015,OK,ATOKA,70,47.66,83.23,2.73,0.7,13.33,0.2182,9,9,41,0,6.5,34850
2015,OK,BEAVER,74,46.58,95.25,0,3.13,1.62,0.1309,9,10,45,0,2.7,59544
2015,OK,BECKHAM,72,43.09,93.95,0.65,3.09,2.3,0.1631,7,8,42.9,0,5.1,51394
2015,OK,BLAINE,72,45.61,87.86,4.1,1.45,6.59,0.1728,6,4,46,0,3.8,43540
2015,OK,BRYAN,70,45.69,85.72,0.89,0.91,12.48,0.207,6,5,50.9,0,4.5,40875
2015,OK,CADDO,71,45.88,77.62,2.22,2.09,18.08,0.16,6,4,43.3,0,5.1,43548
2015,OK,CANADIAN,72,43.77,90.72,1.52,1.79,5.97,0.1402,1,1,62.3,1,3.6,63291
2015,OK,CARTER,70,45.14,83.06,5.88,1.38,9.68,0.1658,5,8,46.2,0,4.5,45287
2015,OK,CHEROKEE,70,46.63,65.96,0.51,0.94,32.59,0.1633,6,5,54.4,0,5.1,40600
2015,OK,CHOCTAW,70,47.59,74.05,10.49,0.9,14.55,0.1808,7,9,40.1,0,7.6,30572
2015,OK,CIMARRON,73,47.32,82.12,5.61,2.05,10.22,0.2182,9,10,48,0,2.2,44023
2015,OK,CLEVELAND,70,43.75,88.29,2.55,2.14,7.02,0.1542,1,1,64.6,1,3.5,59417
2015,OK,COAL,71,44.1,82.12,5.61,2.05,10.22,0.1688,9,10,40,0,7.6,38954
2015,OK,COMANCHE,70,44.97,72.76,14.17,4.69,8.38,0.17,3,2,56.1,1,4.3,46821
2015,OK,COTTON,72,47.68,85.74,2.19,2.54,9.54,0.1593,3,2,44,1,4.1,42901
